image_path,source,breed_raw,annotation_path,is_corrupt,width,height,mode,aspect_ratio,file_hash,phash,breed_harmonized,resized_path,mean_brightness,mean_r,mean_g,mean_b,filesize_bytes,brightness_outlier,breed_group,label
C:\Users\alyss\data\archive (1)\images\Images\n02100877-Irish_setter\n02100877_5686.jpg,stanford_dogs,n02100877-Irish_setter,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02100877-Irish_setter\n02100877_5686,False,375,500,RGB,0.75,a347bb0d8a9d3867eb8a444883ddc5a1,a7aeb232ad1cb322,Irish Setter,./data/_resized_224\11023.jpg,65.62516,85.552025,67.187004,44.13646,50123,False,other,55
C:\Users\alyss\data\archive (1)\images\Images\n02086240-Shih-Tzu\n02086240_1078.jpg,stanford_dogs,n02086240-Shih-Tzu,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02086240-Shih-Tzu\n02086240_1078,False,333,500,RGB,0.666,ac29b61d67fa20464f34d00723718373,d4787a9d2d2e144e,Shih-Tzu,./data/_resized_224\741.jpg,116.19441,141.8049,113.86674,92.91157,30451,False,other,98
C:\Users\alyss\data\archive (1)\images\Images\n02089078-black-and-tan_coonhound\n02089078_19.jpg,stanford_dogs,n02089078-black-and-tan_coonhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02089078-black-and-tan_coonhound\n02089078_19,False,276,185,RGB,1.491891891891892,b3130d021c855732a0d51383a03ef49d,b9e887b7e072142d,Black-And-Tan Coonhound,./data/_resized_224\2670.jpg,110.57903,137.5236,122.339584,71.87393,11860,False,other,12
C:\Users\alyss\data\archive (1)\images\Images\n02115913-dhole\n02115913_2005.jpg,stanford_dogs,n02115913-dhole,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02115913-dhole\n02115913_2005,False,290,215,RGB,1.3488372093023255,02d7c597fdaf1486cd823f49bb837743,9a1e1cd520bb7d92,Dhole,./data/_resized_224\20216.jpg,115.43597,117.41544,116.39811,112.494354,11728,False,other,36
C:\Users\alyss\data\archive (1)\images\Images\n02102480-Sussex_spaniel\n02102480_576.jpg,stanford_dogs,n02102480-Sussex_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102480-Sussex_spaniel\n02102480_576,False,300,423,RGB,0.7092198581560284,30004a110ad329cc69226e042e1a2f31,83e93c96e0b0cf4d,Sussex Spaniel,./data/_resized_224\12084.jpg,110.45531,132.60037,113.000206,85.765335,31615,False,other,103
C:\Users\alyss\data\archive (1)\images\Images\n02113978-Mexican_hairless\n02113978_2167.jpg,stanford_dogs,n02113978-Mexican_hairless,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02113978-Mexican_hairless\n02113978_2167,False,200,303,RGB,0.6600660066006601,81af919ae5b0022c75a3703ebd9d8a6b,ea0b8e8c2387b6b6,Mexican Hairless,./data/_resized_224\19928.jpg,143.07541,143.21785,140.91878,145.08957,9629,False,other,73
C:\Users\alyss\data\archive (1)\images\Images\n02105412-kelpie\n02105412_1968.jpg,stanford_dogs,n02105412-kelpie,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02105412-kelpie\n02105412_1968,False,500,375,RGB,1.3333333333333333,831c763aef526fa48d7c25a3c2deee59,e8f09195f999cc1a,Kelpie,./data/_resized_224\13071.jpg,141.56502,140.62842,141.97429,142.09232,44360,False,other,62
C:\Users\alyss\data\archive (1)\images\Images\n02089078-black-and-tan_coonhound\n02089078_2333.jpg,stanford_dogs,n02089078-black-and-tan_coonhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02089078-black-and-tan_coonhound\n02089078_2333,False,230,290,RGB,0.7931034482758621,eca7e9fd2a314ce0f11db62f67b3fc63,c738a9e61873cc35,Black-And-Tan Coonhound,./data/_resized_224\2689.jpg,81.89979,82.02991,82.84604,80.8234,13072,False,other,12
C:\Users\alyss\data\archive (1)\images\Images\n02087046-toy_terrier\n02087046_4155.jpg,stanford_dogs,n02087046-toy_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02087046-toy_terrier\n02087046_4155,False,403,500,RGB,0.806,1ad5cb441e06ad484730bcfba4737ad9,9966659a31c96cf1,Toy Terrier,./data/_resized_224\1406.jpg,89.245895,82.69079,93.496414,91.55049,34516,False,other,106
C:\Users\alyss\data\archive (1)\images\Images\n02093647-Bedlington_terrier\n02093647_524.jpg,stanford_dogs,n02093647-Bedlington_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02093647-Bedlington_terrier\n02093647_524,False,500,380,RGB,1.3157894736842106,9b4653ce11e4c5be12e8d485c30be45c,86aeb7982eb4c872,Bedlington Terrier,./data/_resized_224\5584.jpg,105.93982,109.17318,106.30331,102.34295,33624,False,other,10
C:\Users\alyss\data\archive (1)\images\Images\n02111129-Leonberg\n02111129_1480.jpg,stanford_dogs,n02111129-Leonberg,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02111129-Leonberg\n02111129_1480,False,300,225,RGB,1.3333333333333333,ffab9355b348498e8a164dbc29f0e1b6,d7f0d4384e7a3924,Leonberg,./data/_resized_224\17543.jpg,107.45045,111.50758,138.55956,72.28421,20181,False,other,68
C:\Users\alyss\data\archive (1)\images\Images\n02097474-Tibetan_terrier\n02097474_5208.jpg,stanford_dogs,n02097474-Tibetan_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02097474-Tibetan_terrier\n02097474_5208,False,500,333,RGB,1.5015015015015014,d43a487f37db03283c5a24df9c2be6c9,e5cb989699493366,Tibetan Terrier,./data/_resized_224\8883.jpg,190.91087,193.04237,191.48541,188.20485,19188,True,other,105
C:\Users\alyss\data\archive (1)\images\Images\n02086646-Blenheim_spaniel\n02086646_1014.jpg,stanford_dogs,n02086646-Blenheim_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02086646-Blenheim_spaniel\n02086646_1014,False,480,480,RGB,1.0,96c61c6fe537350657a7b48a2f5cd8a7,8b79268e72789d58,Blenheim Spaniel,./data/_resized_224\953.jpg,79.95302,90.03036,79.04893,70.77977,30732,False,other,13
C:\Users\alyss\data\archive (1)\images\Images\n02101006-Gordon_setter\n02101006_1249.jpg,stanford_dogs,n02101006-Gordon_setter,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02101006-Gordon_setter\n02101006_1249,False,179,210,RGB,0.8523809523809524,cad0e0d1db6c2e711fce2da8019bc3e0,e9d3da189d31903d,Gordon Setter,./data/_resized_224\11089.jpg,103.069305,106.86374,103.309845,99.03435,10223,False,other,49
C:\Users\alyss\data\archive (1)\images\Images\n02101388-Brittany_spaniel\n02101388_5625.jpg,stanford_dogs,n02101388-Brittany_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02101388-Brittany_spaniel\n02101388_5625,False,500,333,RGB,1.5015015015015014,368dd87a366cd8b4a2188f2faaf31edc,a2d825e74c897967,Brittany Spaniel,./data/_resized_224\11336.jpg,86.22219,91.09108,87.0758,80.499695,34804,False,other,24
C:\Users\alyss\data\archive (1)\images\Images\n02099849-Chesapeake_Bay_retriever\n02099849_1265.jpg,stanford_dogs,n02099849-Chesapeake_Bay_retriever,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02099849-Chesapeake_Bay_retriever\n02099849_1265,False,500,375,RGB,1.3333333333333333,d69a1c0b7699ab27a3b267fbed7b7369,b91f97d260612733,Chesapeake Bay Retriever,./data/_resized_224\10299.jpg,139.85089,141.12346,137.74954,140.67966,20563,False,other,27
C:\Users\alyss\data\archive (1)\images\Images\n02110185-Siberian_husky\n02110185_11626.jpg,stanford_dogs,n02110185-Siberian_husky,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02110185-Siberian_husky\n02110185_11626,False,206,320,RGB,0.64375,653f8e7c48d8881ad3e8b6767f607d00,b9ea42869f70195d,Siberian Husky,./data/_resized_224\16796.jpg,120.65641,113.31638,124.38662,124.26622,9024,False,other,99
C:\Users\alyss\data\archive (1)\images\Images\n02089078-black-and-tan_coonhound\n02089078_2829.jpg,stanford_dogs,n02089078-black-and-tan_coonhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02089078-black-and-tan_coonhound\n02089078_2829,False,500,375,RGB,1.3333333333333333,f8df11eaf4e161662699c6c3393814c2,8a21658e65dd66d5,Black-And-Tan Coonhound,./data/_resized_224\2709.jpg,67.0996,77.22568,63.384354,60.68879,28418,False,other,12
C:\Users\alyss\data\archive (1)\images\Images\n02108000-EntleBucher\n02108000_2608.jpg,stanford_dogs,n02108000-EntleBucher,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02108000-EntleBucher\n02108000_2608,False,465,363,RGB,1.28099173553719,d18919c91fb09eb867619c60f4c9853e,ec5d03279141ce7e,Entlebucher,./data/_resized_224\15398.jpg,132.94704,138.72404,133.16115,126.95592,43796,False,other,42
C:\Users\alyss\data\archive (1)\images\Images\n02086079-Pekinese\n02086079_13897.jpg,stanford_dogs,n02086079-Pekinese,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02086079-Pekinese\n02086079_13897,False,492,500,RGB,0.984,dbb0e868f7a5c1d79b4d3d2dedcb06ca,d4306a262daddcba,Pekinese,./data/_resized_224\616.jpg,101.525536,119.42104,106.35649,78.79909,84914,False,other,82
C:\Users\alyss\data\archive (1)\images\Images\n02096294-Australian_terrier\n02096294_2504.jpg,stanford_dogs,n02096294-Australian_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02096294-Australian_terrier\n02096294_2504,False,500,375,RGB,1.3333333333333333,550b9f34ea091eff269a4cca3b434e18,9ba590e9d3497c16,Australian Terrier,./data/_resized_224\7644.jpg,114.43513,141.23828,113.650154,88.41694,34097,False,other,6
C:\Users\alyss\data\archive (1)\images\Images\n02086646-Blenheim_spaniel\n02086646_3.jpg,stanford_dogs,n02086646-Blenheim_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02086646-Blenheim_spaniel\n02086646_3,False,480,360,RGB,1.3333333333333333,da46c7feb23070c02f7eed7b6fc4b34e,c66ce993961e296c,Blenheim Spaniel,./data/_resized_224\1047.jpg,132.44131,140.76875,131.5959,124.959305,22767,False,other,13
C:\Users\alyss\data\archive (1)\images\Images\n02101006-Gordon_setter\n02101006_7022.jpg,stanford_dogs,n02101006-Gordon_setter,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02101006-Gordon_setter\n02101006_7022,False,500,333,RGB,1.5015015015015014,930b436a6bd9bce9bb042d75dd8c6f12,e21991779c6465e6,Gordon Setter,./data/_resized_224\11217.jpg,88.10034,108.77178,95.44235,60.086876,58657,False,other,49
C:\Users\alyss\data\archive (1)\images\Images\n02089867-Walker_hound\n02089867_1620.jpg,stanford_dogs,n02089867-Walker_hound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02089867-Walker_hound\n02089867_1620,False,597,501,RGB,1.1916167664670658,30d62dc3bdfc59fb028ee0571b950e98,a7448ce698733d9c,Walker Hound,./data/_resized_224\2832.jpg,186.52553,177.31201,186.57066,195.6939,38744,True,other,108
C:\Users\alyss\data\archive (1)\images\Images\n02101388-Brittany_spaniel\n02101388_2076.jpg,stanford_dogs,n02101388-Brittany_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02101388-Brittany_spaniel\n02101388_2076,False,500,375,RGB,1.3333333333333333,8b4859b607a0b83c46a47b4b42d77ccc,fdd923b30906e2ac,Brittany Spaniel,./data/_resized_224\11263.jpg,108.9656,117.78054,107.916565,101.19967,24496,False,other,24
C:\Users\alyss\data\archive (1)\images\Images\n02111277-Newfoundland\n02111277_4317.jpg,stanford_dogs,n02111277-Newfoundland,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02111277-Newfoundland\n02111277_4317,False,333,500,RGB,0.666,7c99d2e745525a4b35614d8d59f499fa,e3879c78d21cd272,Newfoundland,./data/_resized_224\17847.jpg,117.80593,132.07173,124.11219,97.233894,31836,False,other,75
C:\Users\alyss\data\archive (1)\images\Images\n02109525-Saint_Bernard\n02109525_1843.jpg,stanford_dogs,n02109525-Saint_Bernard,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02109525-Saint_Bernard\n02109525_1843,False,364,500,RGB,0.728,c058934b39baaef1386391da9b2260a8,cf18b067b666568c,Saint Bernard,./data/_resized_224\16361.jpg,92.347,93.4949,105.5641,77.98201,51387,False,other,89
C:\Users\alyss\data\archive (1)\images\Images\n02105162-malinois\n02105162_6489.jpg,stanford_dogs,n02105162-malinois,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02105162-malinois\n02105162_6489,False,332,500,RGB,0.664,ded5d543791f420aff92f0f8eed600e5,960edaf56563252c,Malinois,./data/_resized_224\12844.jpg,93.11418,104.84629,94.98717,79.50911,28135,False,other,71
C:\Users\alyss\data\archive (1)\images\Images\n02097209-standard_schnauzer\n02097209_2629.jpg,stanford_dogs,n02097209-standard_schnauzer,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02097209-standard_schnauzer\n02097209_2629,False,375,500,RGB,0.75,177e6083a6f17b470f9b68f8dabda106,fc5e8f899291c2d4,Schnauzer,./data/_resized_224\8528.jpg,150.86237,158.43466,149.11395,145.03847,36562,False,other,93
C:\Users\alyss\data\archive (1)\images\Images\n02107574-Greater_Swiss_Mountain_dog\n02107574_1097.jpg,stanford_dogs,n02107574-Greater_Swiss_Mountain_dog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02107574-Greater_Swiss_Mountain_dog\n02107574_1097,False,500,333,RGB,1.5015015015015014,db7bc2cb7f27d81d24d44de9a1a3c471,b307dc4e145769f0,Greater Swiss Mountain Dog,./data/_resized_224\14779.jpg,173.1339,173.95273,169.75215,175.69682,44201,False,other,52
C:\Users\alyss\data\archive (1)\images\Images\n02092339-Weimaraner\n02092339_748.jpg,stanford_dogs,n02092339-Weimaraner,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02092339-Weimaraner\n02092339_748,False,500,375,RGB,1.3333333333333333,914eb15f04308b9582fd091f19255366,93f34cc90cbce670,Weimaraner,./data/_resized_224\5093.jpg,128.99165,145.09932,123.11366,118.76196,63326,False,other,109
C:\Users\alyss\data\archive (1)\images\Images\n02102973-Irish_water_spaniel\n02102973_746.jpg,stanford_dogs,n02102973-Irish_water_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102973-Irish_water_spaniel\n02102973_746,False,340,490,RGB,0.6938775510204082,9595ae34b41f06f237d2e63ad63be567,a1f2da9a8b4f8ce0,Irish Water Spaniel,./data/_resized_224\12288.jpg,103.88531,109.68048,104.53629,97.439156,52726,False,other,57
C:\Users\alyss\data\archive (1)\images\Images\n02096437-Dandie_Dinmont\n02096437_1420.jpg,stanford_dogs,n02096437-Dandie_Dinmont,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02096437-Dandie_Dinmont\n02096437_1420,False,448,500,RGB,0.896,d9ed3e4a3ac9ef773a4384f75b6fd01b,839037c33617796e,Dandie Dinmont,./data/_resized_224\7809.jpg,92.3951,95.04299,92.20571,89.936615,58449,False,other,35
C:\Users\alyss\data\archive (1)\images\Images\n02094433-Yorkshire_terrier\n02094433_8580.jpg,stanford_dogs,n02094433-Yorkshire_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02094433-Yorkshire_terrier\n02094433_8580,False,500,453,RGB,1.1037527593818983,d453aa3df0d2040d498b5a4014904be4,f8ddcac2a5a45607,Yorkshire Terrier,./data/_resized_224\6636.jpg,119.91714,130.66415,118.55015,110.537094,49095,False,other,114
C:\Users\alyss\data\archive (1)\images\Images\n02107683-Bernese_mountain_dog\n02107683_2305.jpg,stanford_dogs,n02107683-Bernese_mountain_dog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02107683-Bernese_mountain_dog\n02107683_2305,False,375,500,RGB,0.75,096e488871b51a994a4e66f78a8b4beb,dd35edfa22262303,Bernese Mountain Dog,./data/_resized_224\14971.jpg,83.160286,86.66675,79.95875,82.85536,35071,False,other,11
C:\Users\alyss\data\archive (1)\images\Images\n02094114-Norfolk_terrier\n02094114_1637.jpg,stanford_dogs,n02094114-Norfolk_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02094114-Norfolk_terrier\n02094114_1637,False,500,388,RGB,1.288659793814433,d9bbcf4c4c7d2bcc0bdb7fad9b30651c,943b72612f7a6585,Norfolk Terrier,./data/_resized_224\6157.jpg,66.76639,87.401596,68.36314,44.534428,34655,False,other,76
C:\Users\alyss\data\archive (1)\images\Images\n02111500-Great_Pyrenees\n02111500_2736.jpg,stanford_dogs,n02111500-Great_Pyrenees,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02111500-Great_Pyrenees\n02111500_2736,False,500,333,RGB,1.5015015015015014,c8e6e5e991bf7b0bf44cc95e26c54e5c,c481383c76ce9bcd,Great Pyrenees,./data/_resized_224\17978.jpg,114.391106,105.14897,114.03462,123.989716,35125,False,other,51
C:\Users\alyss\data\archive (1)\images\Images\n02105855-Shetland_sheepdog\n02105855_16567.jpg,stanford_dogs,n02105855-Shetland_sheepdog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02105855-Shetland_sheepdog\n02105855_16567,False,500,335,RGB,1.492537313432836,717909fe38b36bda983a393566026f81,dce413ce66990c76,Shetland Sheepdog,./data/_resized_224\13589.jpg,95.23083,109.937386,103.71787,72.037224,183173,False,other,97
C:\Users\alyss\data\archive (1)\images\Images\n02093256-Staffordshire_bullterrier\n02093256_7454.jpg,stanford_dogs,n02093256-Staffordshire_bullterrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02093256-Staffordshire_bullterrier\n02093256_7454,False,500,334,RGB,1.497005988023952,0613672349112feccca5007b11e1ac3a,c9759269a493cab5,Staffordshire Bullterrier,./data/_resized_224\5254.jpg,104.28415,160.82436,104.49075,47.53736,53212,False,other,102
C:\Users\alyss\data\archive (1)\images\Images\n02106030-collie\n02106030_11024.jpg,stanford_dogs,n02106030-collie,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02106030-collie\n02106030_11024,False,360,500,RGB,0.72,beab72aff0c70bfa63d27a449608a731,f6164369f174b886,Collie,./data/_resized_224\13690.jpg,127.90317,144.37665,124.72529,114.60757,29770,False,other,32
C:\Users\alyss\data\archive (1)\images\Images\n02105162-malinois\n02105162_1357.jpg,stanford_dogs,n02105162-malinois,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02105162-malinois\n02105162_1357,False,500,375,RGB,1.3333333333333333,d22ef501c780456b710550dcd43f80d0,d978869791f63407,Malinois,./data/_resized_224\12755.jpg,92.64686,127.57826,94.49113,55.871166,37701,False,other,71
C:\Users\alyss\data\archive (1)\images\Images\n02116738-African_hunting_dog\n02116738_2503.jpg,stanford_dogs,n02116738-African_hunting_dog,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02116738-African_hunting_dog\n02116738_2503,False,279,350,RGB,0.7971428571428572,7286d88d3bf5b4535a6ac80803090a06,ab9e95e1601c872f,African Hunting Dog,./data/_resized_224\20361.jpg,101.98913,113.820175,113.105354,79.041855,22518,False,other,2
C:\Users\alyss\data\archive (1)\images\Images\n02106166-Border_collie\n02106166_331.jpg,stanford_dogs,n02106166-Border_collie,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02106166-Border_collie\n02106166_331,False,500,375,RGB,1.3333333333333333,2310f109b46f408605beb087a9e6fcc2,ff3cb2870d368905,Border Collie,./data/_resized_224\13902.jpg,109.988785,115.12079,106.367134,108.47843,33152,False,other,16
C:\Users\alyss\data\archive (1)\images\Images\n02088632-bluetick\n02088632_4144.jpg,stanford_dogs,n02088632-bluetick,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02088632-bluetick\n02088632_4144,False,500,389,RGB,1.2853470437017995,fb6817a13d983ff1086494685f9fc3d5,b2965441db9bcc93,Bluetick,./data/_resized_224\2589.jpg,120.40846,147.38872,121.16557,92.6711,29279,False,other,15
C:\Users\alyss\data\archive (1)\images\Images\n02088238-basset\n02088238_10473.jpg,stanford_dogs,n02088238-basset,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02088238-basset\n02088238_10473,False,500,375,RGB,1.3333333333333333,8ff7d3b012a975e060513ba899ca59d7,c9cc1edb28d59968,Basset,./data/_resized_224\1937.jpg,140.0108,157.81816,132.89052,129.32379,30596,False,other,8
C:\Users\alyss\data\archive (1)\images\Images\n02085782-Japanese_spaniel\n02085782_940.jpg,stanford_dogs,n02085782-Japanese_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02085782-Japanese_spaniel\n02085782_940,False,600,618,RGB,0.970873786407767,3396d5c291b421025b02046375e93e69,c3fa8c4e72c3b4a8,Japanese Spaniel,./data/_resized_224\335.jpg,124.27481,149.10258,129.5077,94.21414,49408,False,other,60
C:\Users\alyss\data\archive (1)\images\Images\n02086240-Shih-Tzu\n02086240_5976.jpg,stanford_dogs,n02086240-Shih-Tzu,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02086240-Shih-Tzu\n02086240_5976,False,500,375,RGB,1.3333333333333333,3e5eb236c6a8a2ac4cc00d9eb3d659e9,982667d989bc6639,Shih-Tzu,./data/_resized_224\876.jpg,102.307686,98.75588,105.38516,102.782,84590,False,other,98
C:\Users\alyss\data\archive (1)\images\Images\n02113978-Mexican_hairless\n02113978_2979.jpg,stanford_dogs,n02113978-Mexican_hairless,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02113978-Mexican_hairless\n02113978_2979,False,500,375,RGB,1.3333333333333333,aad1b7101cbc9fc128fea49618306431,d061a1220f3f7b7a,Mexican Hairless,./data/_resized_224\19957.jpg,118.3003,127.6445,116.883255,110.37315,46522,False,other,73
